word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
nolan,5,0.33000000000000007,-0.05649027485101081,suborn_1067_1_3,suborn_1067,169.40923076923076,-0.40310260878495247,62.594848484848484,0.2537433596795247
nolan,10,0.3899999999999997,0.10662945089196704,suborn_1067_1_3,suborn_1067,167.33066666666667,-0.576037570586155,60.83589743589744,0.11393205291382967
nolan,6,0.3199999999999994,-0.18069020580855505,suborn_1067_1_4,suborn_1067,145.2316129032258,-0.7810910399117772,63.885,0.4084802680398414
nolan,10,0.3799999999999999,0.1488599979998952,suborn_1067_2_1,suborn_1067,285.41714285714284,1.2994022360719912,65.20736842105264,0.45821162793754805
nolan,5,0.33000000000000007,-0.1211023835914761,suborn_1067_2_2,suborn_1067,198.7190909090909,-0.015820806149230985,68.57787878787879,0.8523313588014491
nolan,10,0.2999999999999998,-0.23487315394352226,suborn_1067_2_2,suborn_1067,103.88045454545454,-1.3137240637195422,59.579,0.030130873786017965
nolan,5,0.3200000000000003,-0.11588780328872846,suborn_1067_2_3,suborn_1067,165.266875,-0.4045746523858024,65.000625,0.5182132760876601
nolan,10,0.3000000000000007,-0.20266224646296171,suborn_1067_2_3,suborn_1067,144.93407407407406,-0.681009414314503,64.164,0.42573286342084965
nolan,6,0.2999999999999998,-0.23506344772287974,suborn_1067_2_4,suborn_1067,116.88192307692307,-1.170568823867284,63.30166666666667,0.3399688420134311
molly,5,0.29000000000000004,-0.17103110699628554,suborn_1067_7_2,suborn_1067,159.12241379310345,-0.5467372604851746,68.18724137931035,0.18711154282817435
molly,5,0.32000000000000006,0.09408751647820451,suborn_1067_7_3,suborn_1067,208.81862068965518,0.26640446088996933,69.7765625,0.3451434459630582
molly,10,0.29000000000000004,-0.2611928406600933,suborn_1067_7_2,suborn_1067,114.68086956521739,-1.5132236349213244,61.03103448275862,-0.6802264133915716
molly,5,0.3700000000000001,0.5214117672591337,suborn_1067_8_2,suborn_1067,169.93945945945947,-0.39953345373629257,70.4554054054054,0.3750568288876185
molly,6,0.34000000000000075,0.28405977187095655,suborn_1067_7_4,suborn_1067,243.1706451612903,0.865126939164647,69.30852941176471,0.2680977786956702
molly,10,0.33000000000000007,0.11875167012540334,suborn_1067_7_3,suborn_1067,146.34192307692308,-0.8962276639204844,65.65636363636364,-0.15315898910661857
molly,10,0.35999999999999943,0.4401041615016473,suborn_1067_8_3,suborn_1067,136.39939393939395,-1.0563457381178538,65.11083333333333,-0.2361456439167744
molly,5,0.33000000000000007,0.18079646983832892,suborn_1067_8_3,suborn_1067,181.5183870967742,-0.21807885330188512,69.21242424242425,0.19099352193389182
molly,10,0.3099999999999996,-0.10473886682086965,suborn_1067_8_2,suborn_1067,152.48387096774195,-0.7568919828497511,66.41516129032259,-0.07468547047795362
molly,6,0.34999999999999964,0.2747960597560984,suborn_1067_8_4,suborn_1067,160.06724137931033,-0.5819760801020059,66.72542857142857,0.0012607030618296865
or,2,0.1399999999999999,-0.07581884695979074,suborn_1067_1_3,suborn_1067,179.6107142857143,-0.37077246978253126,61.77428571428572,-0.306227132153504
or,3,0.20999999999999996,1.0280523105320587,suborn_1067_2_4,suborn_1067,228.94285714285715,0.4546831598271574,73.30714285714286,0.8633241410562498
or,9,0.15000000000000036,0.06222782816908416,suborn_1067_3_1,suborn_1067,153.21428571428572,-0.9099447347838017,57.61933333333334,-0.7158809170039616
